molecule_class,mw,logp,tpsa,n_atoms,hba,hbd,arom_rings,rings,homo,lumo,gap,zpve,alpha,mu
ether,72.03902427842596,1.9413914702338113,25.71757056040528,5,1,0,0,0,-9.077907424496267,-1.2433268892252523,7.834580535271015,0.0046007589285910104,3.152144406367511,0.9686910352262901
aniline,115.3010661519392,2.4097168949273877,50.834598327493474,8,1,2,1,2,-8.189955757780242,-0.4305487367874197,7.759407020992822,0.00751702524085943,6.168498337323754,1.8118465773486772
acid,62.42900967635181,-0.28640789068414074,56.001293172761855,4,2,1,0,1,-9.182897255007399,-1.1984870018094758,7.9844102531979235,0.004196237030720034,2.9397359989598937,2.1477081312732076
alkyne,74.63483988537473,1.7895427685129581,2.7397520228080774,5,0,0,0,1,-9.266822611044937,-1.2618151272218678,8.00500748382307,0.004940847776023806,4.324371237219016,0.0
amine,57.124518735747216,0.26454614598439075,52.641770266193745,2,1,2,0,2,-8.845469767887895,-0.7903265503435837,8.05514321754431,0.0023807392622767825,2.503554022661967,1.2305840932515817
thiol,65.72359703376665,2.672312250008185,14.092310265832737,2,0,1,0,0,-8.128273739824559,-1.7528232633370502,6.375450476487509,0.0023045276391889455,1.7951017262053885,0.46517049464952587
amine,77.1672703902756,2.239903340578536,52.41174777502089,4,1,2,0,0,-8.391027852867357,-1.0451649264025404,7.345862926464816,0.0038902279890966848,1.9556071107997335,1.8452360220191624
alkane,40.0071914084391,0.708286275134554,2.5899387628378974,3,0,0,0,1,-9.267640085668763,-0.6419380183266276,8.625702067342136,0.0031087695285101605,1.8032931158670942,0.0
alcohol,57.856723042332526,0.32787812893830237,34.504762822681364,6,1,1,0,0,-8.88760984434161,-1.4977410234662922,7.389868820875317,0.005668691503454429,3.844197964489672,1.3856000992609554
ester,87.41361276250674,2.034284541814798,43.59692428724444,6,2,0,0,1,-8.50936539550136,-1.2722188996864199,7.23714649581494,0.005815787177538856,3.3840829853474568,1.184306751158248
nitrile,79.64397873189955,2.515551451937075,25.004437929248716,7,1,0,0,1,-8.047189419765836,-0.3413450987062575,7.705844321059578,0.0066395390654436495,3.889377228725971,1.288236387195084
alkene,51.268137896180804,1.4198070750920473,3.4942968099454554,5,0,0,0,2,-9.163671147099079,-0.9774659716367006,8.186205175462378,0.004803189012620312,3.7256939370911435,0.0
alcohol,58.661138374005,1.7743968034492927,42.735173940752745,4,1,1,0,0,-8.092280943497572,-1.533835936404767,6.558445007092805,0.0038316332777892878,3.5534106654072364,0.8865956144120963
halide,71.1453001864787,1.3902492727986915,-1.953646624262146,2,0,0,0,0,-8.271709663321836,-0.6497105577145514,7.621999105607284,0.0019110983508944177,1.0782501698737978,0.2551593337650432
aniline,118.39326770555488,1.774993964904362,48.42778824965588,9,1,2,1,2,-8.26212156471547,-0.4749938844484444,7.787127680267025,0.008757382993642109,5.302363948947394,2.1150881572869547
nitrile,64.08089329356288,1.3423693289290477,24.03874295407529,5,1,0,0,0,-9.495688291656318,-0.9677360602070194,8.527952231449298,0.004516493625776501,4.285818352392263,0.7349036285486665
acid,46.051861976958676,0.42130325549471825,56.20285816727091,5,2,1,0,0,-9.71751130115945,-0.5183469725008953,9.199164328658554,0.004764458692032227,2.6995667412411612,1.2406752812280253
alkene,39.22767253642473,2.4171204822698895,0.774033147984532,5,0,0,0,0,-9.176491740382486,-0.745051595691722,8.431440144690765,0.004635976800647853,2.7614427756760067,0.0
acid,83.80956011733875,0.4010550722395987,53.950487477159335,7,2,1,0,0,-9.05472006834153,-0.4621445518522485,8.592575516489282,0.006487172218342489,3.4604231493929998,2.47698835686945
nitrile,68.43015554629795,1.6801408399100208,20.58066712158805,5,1,0,0,1,-8.931699627034334,-1.1481977289118674,7.783501898122466,0.00505766440556235,4.301839139743425,0.44850965005937415
phenol,104.2109921306063,1.0078545187264876,38.03341213057626,7,1,1,1,2,-9.164007991689134,-0.7509844826616243,8.41302350902751,0.006803243506160045,4.318631937466831,1.8533680329908773
phenol,94.4617552513742,1.8522557235897876,42.76346775672747,7,1,1,1,1,-8.83435139136026,0.10037665738989815,8.934728048750157,0.006661525534044333,3.969956710231021,0.9387396471145044
alkane,72.88945081624587,1.2555137590082093,3.7622588655648554,3,0,0,0,2,-9.512978818930577,-1.5733131072882724,7.939665711642305,0.0030319601007918213,2.48786685157794,0.03758658550984831
phenol,107.63549830453987,2.739334397068754,28.35398032104596,8,1,1,1,3,-9.391889073900586,-0.5343434693368196,8.857545604563766,0.007797994701932495,5.896033906160087,1.1620117560666479
ether,99.20493820867907,1.428430191483067,27.395127631016173,7,1,0,0,2,-8.296557230912454,-1.0028667586008775,7.293690472311576,0.006695194233661101,4.241148024689877,1.7784613009887398
aniline,107.54840961200676,2.2149428171698067,55.86264067338139,9,1,2,1,1,-8.822027398666105,-0.6805827902121203,8.141444608453984,0.008370596559333114,6.690161222612581,1.4646111857052628
halide,88.17017823321994,2.5939644484366875,-3.0833785058312273,6,0,0,0,1,-8.546336859583793,-1.413005529848117,7.133331329735675,0.005586989616356198,3.439791865588913,0.0
halide,109.65486336813211,1.8146961116322329,2.7401958546020557,2,0,0,0,0,-7.611071137108931,-1.9356373852358335,5.675433751873098,0.0020106205106421816,1.2205873150246231,0.0
amine,80.83434439605054,0.10021779920466689,49.58016737599931,2,1,2,0,1,-8.370088836907938,-0.9742071700692072,7.39588166683873,0.0023951845268908676,2.1935641011468756,1.992998286427754
aniline,100.50051685816331,1.8021607616858955,46.45043991199019,8,1,2,1,3,-9.232613612909025,-0.6517294094264904,8.580884203482535,0.0078086776605225,5.075822071957212,1.795782851198467
alcohol,35.78103489049524,-1.3151751450996136,32.00074664686193,3,1,1,0,0,-9.839304749021645,-0.5208541247243781,9.318450624297267,0.002767538782334274,3.3884753664944522,1.1897082587237973
alkyne,29.955130743491594,1.8597600271851302,-0.013033287224526275,2,0,0,0,1,-8.69832107356778,-1.3765737761262917,7.321747297441488,0.0020936669601203353,1.4352576076348094,0.0
acid,81.29318771848735,-0.9302186796346967,54.58085338540876,5,2,1,0,0,-9.378346540286305,-0.7235330740705838,8.654813466215721,0.004563112328648098,3.228533271310652,1.5013531742055457
alcohol,63.74851653788566,1.1544778301466394,33.72357361195641,5,1,1,0,2,-8.811612975438686,-1.0835292114642292,7.728083763974457,0.004944473527019414,3.3781732964668887,1.0279018997087024
ether,89.28001565656488,1.6461824394674538,12.663804251582242,3,1,0,0,1,-8.509359094564513,-1.2921015787686587,7.217257515795854,0.0030101637271256086,2.0956632778718918,1.0022849607440272
amine,66.79801905994552,1.7401684596010338,50.76968447107272,2,1,2,0,0,-8.167557412615269,-1.950926661794005,6.216630750821263,0.0021976130744790056,1.372568367081574,2.2442657237382044
nitrile,51.55663792703791,1.5908973685814105,14.671416977233417,5,1,0,0,1,-8.759854960306665,-0.941070545970491,7.818784414336174,0.004669874015772862,5.601988166942496,1.6510215901051795
aniline,118.98003031296368,2.4323842076890454,46.43388218131186,9,1,2,1,1,-8.830440178183677,-0.887166137787335,7.943274040396342,0.008380590053458618,4.925338259544893,1.6268492006235082
aromatic,114.47475439304895,3.397747514298251,2.700578639579592,7,0,0,1,3,-9.40373390093067,-0.4576684113672661,8.946065489563404,0.007045612643051609,4.775195042802628,0.14341436099978994
alkane,74.45055234218466,-0.304145160706883,5.804715396084257,6,0,0,0,0,-9.360209666646469,-0.8318183945516726,8.528391272094796,0.005467228361919651,3.561632527541475,0.2816679167829793
alcohol,55.44474088962889,1.1526861155650119,31.95210216675897,2,1,1,0,2,-8.910806319746095,-0.8510891051358396,8.059717214610256,0.0022043679896855033,3.1125378825727408,1.6180338045621103
aromatic,96.02825553879252,3.065522696112205,0.5646760753305606,6,0,0,1,1,-9.434131878384028,-0.769826961968124,8.664304916415905,0.005871710565661376,5.330739196320909,0.0
ether,95.62412487299594,2.755976251178917,16.28770148745687,7,1,0,0,1,-8.219816729967013,-1.1515443645229069,7.0682723654441055,0.006738785366548711,4.167717863112084,0.31108968442029133
phenol,96.7862700002328,2.0912511150102544,30.920959258474145,7,1,1,1,1,-8.68685745265347,-0.716268369610626,7.970589083042844,0.006506072349854231,5.110247671613706,0.9310464169044677
ether,57.650977094301616,1.7283217425283466,22.02358824001164,6,1,0,0,0,-8.711411986509349,-1.5275622501998574,7.183849736309492,0.005630836598114909,4.581721897761043,0.9449790409377345
acid,48.080997061884005,0.6612862827956785,57.15399141456433,7,2,1,0,1,-9.256159927708755,-0.9215833434157591,8.334576584292995,0.0070566669396828425,4.608709515816288,2.219917826610559
heterocy,96.35241450766515,0.5883816383229659,14.21882020707548,7,1,0,1,3,-9.326021904977278,-0.1765575582293917,9.149464346747886,0.0068534039630876765,5.815542999950827,0.07810070767391375
alkene,66.34773143277134,1.1193594967074114,1.0549879293626412,4,0,0,0,1,-8.674952782261373,-0.7982684120778683,7.876684370183505,0.004098943038203063,3.0708753779748976,0.0
acid,89.1541226277522,-0.04863801437458537,49.023550657124886,6,2,1,0,1,-9.078377170768292,-1.4272420243190982,7.651135146449193,0.005682206873346154,3.6457588886374808,2.8468594298915955
phenol,95.32925792812664,1.1504116578672607,35.05294669120668,8,1,1,1,2,-8.99692708808199,-0.7637833183291898,8.2331437697528,0.007710237284667614,4.840251330349727,1.2257097990715276
alkyne,61.8536912358019,2.056810737447464,-0.09780727498643003,2,0,0,0,2,-8.240049272651595,-0.9048689570704471,7.335180315581147,0.0022302253904158084,2.224235226488759,0.6496680167704267
amine,43.06772794151122,1.6082134497335376,54.5001756868321,3,1,2,0,0,-8.815032611516697,-1.8028944977863297,7.0121381137303676,0.002747690115083637,1.6190788962958678,2.747201545843433
alkane,36.4780481631765,2.7986567618253653,-0.981111383768439,2,0,0,0,0,-8.499965224453462,-1.097502283717955,7.402462940735506,0.0018940390178075247,1.1072052609676453,0.0
acid,63.72176797525382,1.7483950637300807,43.75061202597591,3,2,1,0,1,-9.1903636265422,-0.11364713516658675,9.076716491375613,0.0029977205183729094,3.006583444273142,1.9061442523330638
amine,74.36736345588261,1.2081920272042925,49.87666994366326,4,1,2,0,2,-8.703677010492774,-1.5696365761943074,7.134040434298466,0.004029127685540208,3.6260864593855313,1.1327696054259562
thiol,87.87074040896294,0.6006955311392808,14.753700495798016,3,0,1,0,2,-8.107393745729098,-1.245393741631614,6.862000004097484,0.003351781631429246,2.7924534835983676,0.4624369248604349
alkene,75.78072181674099,1.9899015248527947,2.7379936114745784,2,0,0,0,0,-8.749345909298981,-1.1585244098373688,7.590821499461612,0.001847030411048875,1.622661324565994,0.3049933801106047
amine,51.679279115094246,-0.17400958082806572,47.14049375240996,4,1,2,0,2,-8.719180041394196,-0.8357064283711535,7.8834736130230425,0.00438363268392828,4.014815308528397,0.47833171619516035
halide,115.95874169914629,1.6680730568778595,1.6576933179145528,3,0,0,0,1,-8.262724464013147,-0.9912403369398803,7.271484127073267,0.003038200455735443,2.969093251800924,0.29367060597157996
amine,40.50879853127162,-0.3168506456347051,47.67311460319101,5,1,2,0,0,-9.44254783256721,-1.1365718339213826,8.305975998645827,0.004657092777029869,3.20147153378548,2.069267342131156
acid,94.65757306994097,-0.6675868149020822,56.25294610949887,7,2,1,0,0,-9.584769185134464,-1.8587478713060492,7.726021313828415,0.006560977943647367,3.8790456124935613,1.8025830837716024
alkene,39.64643590916262,0.966973988892788,-4.1185002894296385,5,0,0,0,1,-9.024753878952911,-1.030032075066005,7.994721803886906,0.004732498838499739,3.56774752540609,0.0
nitrile,54.85730428068127,1.773746512844437,26.487696511820925,3,1,0,0,0,-8.965709165685922,-1.2474466414916896,7.718262524194232,0.0030657933750521246,2.3204601937067357,1.0098639225306645
acid,61.19773543820207,0.07279463066922753,51.30733950388723,7,2,1,0,1,-9.687686800948807,-0.6702897898405757,9.017397011108232,0.0064664958254795615,4.220853001154299,1.5593569372482712
alkane,49.19195086554974,-0.2313333246089324,1.2776010551649153,3,0,0,0,0,-9.71927231011496,-0.693039164909662,9.026233145205298,0.0030031297092079,1.7961708747152607,0.0
alkyne,42.47664540708185,1.3295091535637886,2.100629160121085,2,0,0,0,2,-9.338376374255686,-0.8708095871160141,8.467566787139672,0.0022721286495287103,1.714855728401621,1.10850412458511
ester,100.40843768073564,1.0409989082031639,43.14076922691848,6,2,0,0,2,-9.275555406026038,-0.9185069179605273,8.35704848806551,0.00601035059451325,5.216218312718834,1.7253106387827792
amine,48.27373885987401,2.252347854021525,56.173971424058216,4,1,2,0,0,-8.512618831006462,-1.7485876325870129,6.764031198419449,0.003778454874304678,2.7690617216068114,1.6982330830788968
amine,63.02315068518211,-0.4624707731985991,45.62505175313332,5,1,2,0,2,-8.788992325920793,-1.391374449257004,7.397617876663789,0.0050822477752405035,3.160612308946518,1.1609227223385048
ether,96.72597332159563,2.17860795759783,21.199409376696316,4,1,0,0,0,-8.538470551074544,-1.173988914664424,7.364481636410121,0.0037504303431514087,3.1210795817841284,0.29493736950207095
alcohol,69.8925334205397,-1.2687227617821182,29.494450003688208,3,1,1,0,0,-9.548817086264087,-0.4733227268390589,9.075494359425027,0.00285324134511865,1.5950866871888605,1.8932339008147323
alkene,50.41157114979234,2.877029608144208,-1.8863158385967278,3,0,0,0,1,-8.582459900988937,-0.835124715906131,7.747335185082806,0.002892048011306738,2.8017847742111917,0.0
halide,55.10013891338424,1.630014516476797,-9.26971300083,3,0,0,0,0,-8.508041180101406,-1.1885587788784946,7.319482401222912,0.0031578250801443503,3.3396620341341126,0.30192924533356497
alkene,61.45874541276949,1.867757664638355,-0.4004780677463455,5,0,0,0,0,-8.26551799683073,-1.1715069998462282,7.094010996984503,0.00480891839520374,3.715466329255227,0.0578477279338644
amine,84.79507199521463,1.526427162817647,59.547807198295686,6,1,2,0,2,-8.840285005142164,-1.1998689091522565,7.640416095989908,0.006149571925230766,4.890528604320556,1.5512782631685933
alkane,73.25748664674475,1.4174782564981614,5.315842361747957,1,0,0,0,1,-8.486435162156473,-0.8535390093451263,7.632896152811347,0.0011885291253310234,3.390418410380694,0.0
alcohol,35.47553396624869,0.10391714537779873,33.86881700340972,5,1,1,0,0,-9.441904583677214,-0.6325145155908404,8.809390068086374,0.004654203549922444,3.4996834515363195,0.7877113693613442
heterocy,71.97862901938083,2.2279273929695416,23.88064589362392,7,1,0,1,1,-9.396353509578582,-0.8708252971412047,8.525528212437377,0.006791038464690922,4.655740471275688,0.2693004422635512
ester,85.71391404994452,0.9253110140391253,39.11672485779868,7,2,0,0,0,-8.748650813275807,-0.5527555437892886,8.195895269486519,0.006543959584308752,4.167343670775326,0.9230929600528
nitrile,80.15624719644077,1.1586390671400564,11.504500320446576,4,1,0,0,0,-8.56614722903684,-0.9941238743991057,7.572023354637734,0.003678485613686963,2.9828039092796814,0.02661812159714816
alkyne,59.99297797891076,2.443154594826296,4.029710442469292,3,0,0,0,1,-9.232980887937275,-1.4385186551703244,7.794462232766951,0.003112267604594312,3.5172174926486384,0.0
ether,92.53887338230915,2.479809448647638,16.162501083032442,7,1,0,0,2,-8.608586129550208,-1.149515169353059,7.459070960197149,0.007028814275665643,5.957881121684926,0.16446943089105448
aniline,110.1806302560511,1.188342001919626,50.40057164984031,8,1,2,1,2,-9.484769915022012,-0.3138601361017394,9.170909778920272,0.007733306387672333,5.026720237135012,2.2250859593950896
aniline,110.23446745322823,1.0205872231229727,51.59809902418054,7,1,2,1,3,-9.131401400296268,-0.5792943586125359,8.552107041683731,0.007280418746266485,5.513526456579526,2.139048928789071
alkane,56.33787463038893,2.1514568510543297,-0.6180227169996019,2,0,0,0,2,-8.998674829647666,-1.2909643176195098,7.7077105120281555,0.0021606241978178054,1.854230694299082,0.0
thiol,106.01610243047504,1.0234430318291836,14.882848763477451,2,0,1,0,0,-8.582554191224927,-1.2372585903453368,7.345295600879591,0.0021986398769595823,1.4473202474138818,0.2661853591848224
alkene,68.66369345227888,1.1672707740774202,2.4685356882943417,5,0,0,0,1,-8.022154351840348,-1.3412677972730571,6.680886554567291,0.004897438946435205,4.096537979418692,0.0
heterocy,108.36720699754245,2.0425756819035428,22.22495653989312,8,1,0,1,2,-9.714136608346452,-0.0507643493478383,9.663372258998614,0.0075872735408349795,5.125641436861644,1.0960202561315637
ether,86.93366898512983,2.3288842014020776,18.33355749344486,4,1,0,0,2,-8.175670507481826,-0.7489393956154249,7.426731111866401,0.004373611536979284,3.501532035163071,0.38559745248279753
phenol,115.66779331693202,1.706878105409663,27.332736512939693,10,1,1,1,1,-9.328465587822134,-0.1335265120993917,9.194939075722742,0.009677487661719993,5.992946884577275,0.9981188128248827
alkyne,78.68660346248669,1.0419035395749745,-2.261303143559025,5,0,0,0,0,-8.61092104544403,-0.8666238428533228,7.744297202590707,0.004731290180611805,3.78687922694275,0.0
thiol,105.400766479409,3.1752269069537613,15.930873236316994,3,0,1,0,0,-8.447350111881109,-1.9528483451636305,6.4945017667174785,0.0032046728516791564,1.6326286479386507,1.215505644874896
phenol,114.10892217958222,2.020796857879826,36.501029912666944,9,1,1,1,2,-8.73453024742062,-0.3363955322462883,8.398134715174333,0.00886928411883291,5.891758152839868,0.5657371684002378
aniline,106.27156524481455,1.7874812923418495,50.979756908177876,7,1,2,1,1,-8.474457464753172,-0.6750589928917692,7.799398471861403,0.006607101944674216,3.909574537745398,1.9486329435175884
aromatic,89.83509972633017,2.555272721208964,3.155631533532958,6,0,0,1,1,-9.387897364642814,-0.6527422115660401,8.735155153076775,0.005578694487250481,4.982203298035088,0.0
halide,98.07129812067085,2.675443520217533,-7.468240723579859,2,0,0,0,2,-8.052337215623998,-1.2876033701760354,6.764733845447963,0.0025923064542055403,3.40125096169446,0.6347150869812767
alkyne,79.85405293033818,2.28266048960681,0.286484114042735,5,0,0,0,2,-8.730321637048979,-1.5311318210031128,7.199189816045866,0.004902970029383468,3.303820669617935,0.9626601973198755
aniline,112.70242682395711,1.0746362349670293,43.7451795258274,8,1,2,1,2,-8.890228165428763,-0.26213577627719076,8.628092389151572,0.00792519818960708,5.275172205190173,1.8081874196404004
phenol,111.22068269329445,2.602464280563324,34.25296746078259,10,1,1,1,2,-8.290947941928113,-0.490150531488046,7.800797410440067,0.009417812614461472,6.969292560235027,1.682920924316782
halide,52.17119671073442,3.4621350523352294,-1.809761358050868,6,0,0,0,0,-8.082758214002936,-1.697513798660864,6.385244415342072,0.005594483555006886,3.309225823583184,0.13558394058781661
amine,31.241123437390005,0.9990857671950937,51.38290631920632,3,1,2,0,2,-8.652690745414043,-0.9083589885168513,7.744331756897192,0.00313755062400661,2.913375988987582,1.712880086155881
alkane,60.18144322470604,0.983689135449755,3.35395681494538,2,0,0,0,2,-9.328469239445667,-0.6917392627737945,8.636729976671873,0.002196237741526466,1.8323016874238993,0.021904345018399243
heterocy,114.84936503142411,2.197465447983335,21.06489193853825,9,1,0,1,2,-8.52390909826934,-0.36090427345192494,8.163004824817415,0.00904988362459256,5.725434086233061,0.551610399609386
heterocy,101.66570306009181,2.370404182791458,10.504895785858297,7,1,0,1,1,-9.243286684056104,-0.19697587832586272,9.046310805730242,0.00648128639717779,3.839703936632634,0.0
ester,84.95360166327441,0.514625056684018,48.0903576186596,4,2,0,0,1,-9.391761964435174,-0.74815187918347,8.643610085251705,0.0038896994630355786,2.696388348666223,1.8566251270565708
alkane,31.370291939843945,0.9664335397304495,2.6506638815419357,5,0,0,0,1,-9.141295709429157,-0.7046524999479147,8.436643209481241,0.004724104500202164,4.988580633004174,0.0
aromatic,83.5410384849352,2.7173195052535677,1.105657457015018,9,0,0,1,3,-8.670362012465253,-0.618689336001359,8.051672676463895,0.008567528289683305,5.998291472920152,0.0
ether,86.61444093546959,0.6802188665408789,18.000858635025583,6,1,0,0,0,-8.98624122184197,-0.6443713960895757,8.341869825752395,0.005483046241698856,4.181837031955748,0.5466457801960103
aromatic,94.98585270810383,1.999652175619444,-0.009000978016629562,6,0,0,1,2,-8.809853656462133,-0.7354992336372891,8.074354422824843,0.005891488863181559,4.418190676209689,0.4906889595034599
heterocy,113.89692239001222,0.6019140507748251,15.662881596658568,9,1,0,1,3,-9.476884138469334,-0.30897520219016344,9.16790893627917,0.008788127892023377,6.436854825092036,1.416000445613255
phenol,113.43326036921212,2.1653394811769253,33.02100627789715,8,1,1,1,1,-8.643882059284497,-0.7475420073711186,7.896340051913378,0.007505093098482839,4.676444268240259,1.218836700716195
alkene,35.88887661546761,0.5579004363316726,1.5690283082845935,2,0,0,0,0,-9.399455359805343,-1.1014831129473652,8.297972246857977,0.0020742965185390587,1.3447060982752186,0.0
heterocy,91.53981353602546,1.246060778188581,21.72473250415692,6,1,0,1,2,-9.248200667025468,-0.4741765743821841,8.774024092643284,0.0060724305630525935,4.0858655973107245,1.0000923489024494
heterocy,70.4501810023079,1.0290930560348541,17.89517744482346,9,1,0,1,3,-9.36258064405564,0.21173159161425142,9.574312235669892,0.008680333958050502,6.18721284469994,1.0983570682567887
halide,99.35785995014437,1.18254061808803,-0.1295651071257507,4,0,0,0,1,-8.223679922167301,-1.4168274093115263,6.806852512855775,0.0037850709469351494,3.468183932152132,0.6369529406273778
thiol,72.75870585273016,3.0184128476367986,15.355707481752168,4,0,1,0,0,-8.281800566055553,-0.3616943227223728,7.92010624333318,0.003936448899376252,2.0576085929149603,0.0
acid,86.66880703116368,-0.4091006321215689,54.638841015572744,3,2,1,0,0,-8.957130477921282,-0.3337316684961193,8.623398809425163,0.0027770437721812706,1.9302475116585307,1.1186575325534298
alkene,50.027263574417674,1.760453308414213,2.4570718721009874,4,0,0,0,0,-8.749668580764787,-1.2578414570778125,7.491827123686974,0.0039037510047704857,6.3484064469999915,0.34056180698052396
nitrile,52.03879544607132,1.7489384458960975,17.433470243447935,7,1,0,0,1,-9.274919802425654,-1.485954190610019,7.788965611815635,0.006501089859134071,5.649841541615717,1.7014021257915983
alkene,29.431346931584045,1.207548304434623,2.4565420964668236,3,0,0,0,0,-8.83740257281783,-1.0425593031229463,7.7948432696948835,0.0029482280934743205,1.7857491721569974,0.34986058226213373
aniline,112.79149686768879,2.4926386610631717,48.41742578349599,8,1,2,1,1,-8.790208874642,-0.21215387764280996,8.578054996999189,0.0075651543805842405,4.2756423966940345,1.5642332353090138
phenol,95.24312431349652,2.79581580526568,34.48657288819633,9,1,1,1,3,-8.718993228254185,-0.6907865749130928,8.028206653341092,0.008661615255311297,5.436101472530645,1.269499200716681
nitrile,61.06112818664302,1.5769923118601392,17.456789773809476,3,1,0,0,0,-9.062225796222153,-0.88777059211013,8.174455204112023,0.0029018109513648544,2.273166199855419,1.7194037103872095
alkene,57.92558688326335,0.5046871196831322,-7.839808333039562,4,0,0,0,2,-9.18617138979232,-0.41270493125532526,8.773466458536994,0.004096255101316718,2.8541226914682376,0.05520484327851802
alkyne,45.473344480888,0.7700588428793502,-0.4848592188944786,5,0,0,0,0,-9.559888295980647,-0.8288928364908159,8.730995459489831,0.004837399197746599,2.91310089011071,0.0
phenol,117.0051678363193,2.0125506173607612,24.184729279706637,7,1,1,1,2,-9.061327523785158,-0.7138249950100792,8.34750252877508,0.006854896127041861,4.242173365255916,1.1150413069361091
aniline,102.43562532827042,1.9254843278736562,48.206840905423064,8,1,2,1,2,-9.214268531965402,-0.3626087112079609,8.85165982075744,0.007803179699760647,5.0102291463329225,2.9104002999316814
alkane,71.6138610513451,1.663426547779805,-0.3263510787404839,6,0,0,0,0,-9.336596889198375,-1.7513526415679825,7.585244247630393,0.005520516708881382,3.454990565786648,0.0
ether,80.4006631029134,0.261030310268322,20.431048354705283,7,1,0,0,2,-9.319810100342922,-0.9873382309621114,8.33247186938081,0.007254543355895104,4.260408670971894,0.9977828379233602
heterocy,88.04839065917872,1.9508090207052364,16.87818350196534,6,1,0,1,2,-9.953857214255189,0.20426961468740457,10.158126828942594,0.005834390428276345,5.381381233238618,1.1567155077518645
acid,91.9969516343498,-0.7627924678961329,52.28660048463542,7,2,1,0,1,-9.033317304563955,-0.640491659869301,8.392825644694653,0.006579156190493684,4.543980638950991,2.2026266318126098
heterocy,117.96126185468029,1.5150092312200774,20.228510453814245,6,1,0,1,3,-9.039348935146299,-0.806538009737376,8.232810925408923,0.005886872663608235,4.327120278198921,0.18850284826864117
ester,103.90128849151147,1.4388991061437704,45.2176203877356,5,2,0,0,1,-9.244539175815943,-1.3915907754344221,7.85294840038152,0.004751826668079621,3.193624844212688,1.6763529927482537
alcohol,82.97830697037413,-0.7911715722653492,26.568186632890228,6,1,1,0,1,-9.328541518625531,-1.5025758674450496,7.825965651180482,0.005559014981699449,3.23509626944678,1.639307763250039
aniline,108.79401092990439,0.9047116035541074,51.12835156333952,9,1,2,1,2,-8.958223653122873,-0.5555373289469687,8.402686324175905,0.008575337709586206,8.149823834398404,1.5948824351045368
ester,108.99434795116369,1.4062972045093391,38.99686986328891,4,2,0,0,0,-8.320109752558125,-0.7603043793313862,7.559805373226738,0.0037667876284420924,2.6554466431922386,1.7386739522096675
ester,107.018249014196,2.3804126671611012,44.623004149993676,6,2,0,0,0,-8.996571709994678,-1.3457838841585656,7.650787825836112,0.005671308822785536,3.4360456486291024,1.9852234912051812
alcohol,65.35997138240074,-0.6905181110960171,35.15565282760584,6,1,1,0,2,-9.630155650121601,-1.066441215107641,8.56371443501396,0.005786151226187589,3.997208037801679,1.8511668341535494
ether,49.569187304193264,2.5943120333589635,18.195052286997825,6,1,0,0,1,-9.041268962291815,-1.7893796294173092,7.251889332874505,0.005569507681380021,3.4082140271869314,1.1236409418325843
acid,47.371072722186184,1.1112098589313053,52.51265603758238,6,2,1,0,2,-9.23958598155381,-1.0910175490497551,8.148568432504055,0.005753028425282806,3.999859587927575,2.006133192458159
alkene,36.66232918088023,0.6827796000229287,2.2215796297692583,4,0,0,0,1,-9.409822935460562,-0.8290152057049156,8.580807729755646,0.003908092596603956,3.659831678600545,0.7113606898332219
alkene,45.705042924915915,0.5777277334846077,2.9086769987211296,2,0,0,0,0,-9.408135510964561,-0.6970920360348491,8.711043474929712,0.0020778789137436476,2.4475663211600382,0.3747752448913322
alkene,28.481877511762253,2.220373328689045,-0.8548409357892163,5,0,0,0,1,-9.175679854315376,-1.1192219512954737,8.056457903019902,0.005094504019201821,4.121883609106158,0.0
alkane,68.58301376102347,0.5634798458380783,-1.4250558842457037,5,0,0,0,2,-8.783752465727789,-1.3025246152984047,7.481227850429384,0.004851359389466907,4.145024260401639,0.0
phenol,101.77031134415242,1.8116474808917868,35.70819739003965,7,1,1,1,3,-8.907954293801511,-0.48708945273868454,8.420864841062826,0.006851136298271539,4.703036782711759,0.9864214798119001
heterocy,70.70281457666498,1.6997356896551572,18.347654449356426,8,1,0,1,1,-9.476977145977175,-0.2079932042102411,9.268983941766933,0.007547291174818101,5.181591370368895,0.49054330611646213
acid,69.16177585640163,1.3517796072534987,50.56305146558797,7,2,1,0,1,-9.005996228996436,-0.9011100145919215,8.104886214404514,0.0064945258667049085,5.264859458073004,2.4518356972060484
alkane,35.07145734343653,1.8530319998768827,0.43152177737213215,1,0,0,0,2,-8.562756144238667,-1.6346224287222089,6.928133715516458,0.0015129118035265348,2.941405730830739,0.0
amine,57.942893698736384,1.7377391834372826,52.84790809196421,4,1,2,0,2,-9.05759683462714,-1.2927678482670084,7.764828986360131,0.004056150852053794,4.077661401762323,1.9328053726310366
aniline,97.98979198145304,0.8342456015442239,51.12341739490209,7,1,2,1,1,-9.143359325245633,0.0016207855841967045,9.14498011082983,0.006683777190255696,4.712350805709712,1.718130946563131
ester,102.36226068231045,1.9433475076903732,36.49748507001304,8,2,0,0,2,-8.819450050367172,-1.0860256375303545,7.733424412836817,0.007656030263765734,6.86896764333258,1.5140114614525717
aromatic,104.97188793321948,2.4627507945233162,-1.7676400683187607,9,0,0,1,2,-8.953719454719737,-0.8386555823823316,8.115063872337405,0.008547175819553787,5.510676316304718,0.41987421143249476
